ID,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
3103,4646,15782144,Gilroy,522,France,Female,34,3,0.0,2,1,1,3894.34
3104,9758,15696047,Chimezie,501,France,Male,35,6,99760.84,1,1,1,13591.52
3105,8122,15715988,Cockett,793,France,Male,35,2,0.0,2,1,1,79704.12
3106,893,15585255,Moore,577,France,Male,42,9,0.0,1,1,0,74077.91
3108,3574,15791988,Chinomso,670,France,Male,68,4,0.0,2,1,1,11426.7
3109,5860,15652914,Ibrahimov,721,Spain,Male,38,7,0.0,1,0,1,53534.8
3110,2891,15689616,Ward,586,Spain,Male,34,5,168094.01,1,0,0,20058.61
3114,4513,15751748,Trevisani,666,France,Male,51,2,148222.65,1,0,0,156953.54
3115,3950,15717937,Gibbons,554,Germany,Male,43,5,99906.89,1,0,0,24983.39
3116,7483,15750104,Chan,718,Germany,Male,43,5,132615.73,2,1,0,32999.1
3117,8370,15632882,Konovalova,684,Germany,Male,37,1,126817.13,2,1,1,29995.83
3118,3862,15615126,Cocci,780,France,Female,37,3,0.0,2,0,0,182156.81
3120,5618,15797329,Muir,626,France,Male,43,4,137638.69,1,1,0,130442.08
3121,2219,15752488,Emery,733,Spain,Female,31,9,102289.85,1,1,1,115441.66
3122,1401,15670481,Woods,684,France,Female,27,9,122550.05,2,0,1,137835.82
3123,8867,15810995,Wright,526,Germany,Male,34,3,122726.56,1,1,1,46772.36
3124,6543,15785831,Sinclair,591,France,Male,35,7,183027.25,1,1,1,56028.79
3126,28,15700772,Nebechi,571,France,Male,44,9,0.0,2,0,0,38433.35
3127,9085,15593499,Stevens,686,Spain,Female,47,6,0.0,1,1,0,32080.69
3129,1406,15612494,Panicucci,359,France,Female,44,6,128747.69,1,1,0,146955.71
3130,6224,15679429,Bell,694,France,Male,32,0,91956.49,1,1,1,59961.81
3131,5034,15690743,Shao,536,France,Female,61,8,65190.29,1,1,1,64308.49
3133,9317,15766355,Lettiere,550,Germany,Male,49,0,108806.96,3,1,0,61446.92
3134,5087,15667289,Henderson,719,Spain,Male,50,2,0.0,2,0,0,10772.13
3136,6007,15636395,King,529,France,Female,31,5,0.0,2,1,0,26817.23
3138,3759,15582910,Turnbull,514,France,Male,38,4,112230.38,1,1,0,16717.11
3139,99,15604348,Allard,710,Spain,Male,22,8,0.0,2,0,0,99645.04
3140,7532,15642063,Kelechi,692,France,Male,40,6,163505.16,1,0,0,90424.09
3141,8382,15764314,Reilly,550,Germany,Male,36,2,113877.23,2,1,0,174921.91
3142,4730,15788556,Trouette,683,France,Female,42,4,148283.94,1,1,1,44692.63
3143,2316,15700353,Evans,662,France,Female,37,6,0.0,2,1,0,51229.17
3144,7762,15814237,Watkins,627,Germany,Male,30,3,128770.88,2,1,1,40199.01
3145,4255,15592078,Davide,590,Germany,Female,27,8,123599.49,2,1,0,1676.92
3146,4201,15751943,Mai,529,Spain,Female,43,5,0.0,2,0,0,79476.63
3147,3442,15636658,Rozhkova,596,France,Male,36,2,0.0,2,1,1,12067.39
3148,4082,15762821,Udinese,721,Spain,Male,33,5,0.0,2,0,1,117626.9
3149,2081,15813412,Barlow,721,France,Female,55,3,44020.89,1,1,0,65864.4
3150,4044,15698294,Royster,635,Spain,Male,31,1,0.0,2,1,0,135382.23
3151,9646,15641091,Onyemauchechukwu,695,France,Female,31,5,106089.2,1,0,0,99537.68
3152,7586,15580579,Trevisani,490,France,Female,40,1,0.0,1,1,1,49594.19
3153,6340,15700325,Onyeoruru,644,France,Female,24,8,92760.55,1,1,0,35896.75
3156,815,15641655,Black,700,France,Female,26,2,0.0,2,0,0,50051.42
3158,1142,15716134,Russo,617,France,Male,40,5,190008.32,2,1,1,107047.92
3159,8528,15586931,Hunter,694,Spain,Male,39,3,0.0,1,1,1,95625.03
3160,4888,15614213,Muramats,620,France,Male,37,0,107548.94,1,1,0,71175.94
3161,8022,15697691,Sinclair,512,France,Female,41,6,0.0,1,1,1,100507.81
3162,1890,15716324,Ignatieff,665,France,Female,23,9,143672.9,1,1,1,115147.33
3163,3880,15757541,Rickard,778,France,Female,33,9,151772.63,2,0,0,180249.94
3165,9850,15776211,Toscani,678,France,Female,34,6,0.0,2,1,1,124592.84
3166,5112,15742886,Ford,642,France,Male,26,1,138023.79,2,0,1,117060.2
3167,3591,15687884,Alekseyeva,677,France,Male,37,3,88363.03,1,0,1,117946.3
3168,7936,15587311,Dobbs,582,Spain,Male,33,6,0.0,2,0,1,72970.93
3169,5645,15783522,Mitchell,738,Spain,Female,37,8,100565.94,1,1,1,128799.86
3170,9162,15750049,Steele,621,France,Male,40,10,163823.37,1,0,0,89519.47
3171,5073,15572657,H?,472,France,Male,29,8,102490.27,1,0,1,181224.56
3173,1996,15617648,Mikkelsen,584,France,Female,44,5,95671.75,2,1,1,106564.88
3175,5361,15661349,Perkins,633,France,Male,35,10,0.0,2,1,0,65675.47
3181,8483,15756655,Madukaife,632,France,Female,34,2,0.0,2,0,0,165385.55
3182,4416,15575955,Lujan,764,France,Female,24,0,0.0,2,1,0,88724.49
3184,5672,15805104,Smith,743,France,Female,73,6,0.0,2,0,1,107867.38
3185,2307,15602034,Kolesnikov,697,France,Female,34,2,126558.92,1,1,0,73334.43
3186,1716,15778025,Dellucci,685,Germany,Male,43,9,108589.47,2,0,1,194808.51
3187,9061,15770474,Myers,685,France,Female,33,1,0.0,3,0,1,70221.13
3188,394,15684548,Demidov,556,Spain,Male,38,8,0.0,2,0,0,417.41
3189,263,15686776,Rossi,557,France,Female,32,6,184686.41,2,1,0,14956.44
3190,9532,15717010,Yu,741,France,Female,60,5,0.0,1,1,1,38914.51
3191,909,15754713,Rivera,685,Spain,Male,31,10,135213.71,1,1,1,125777.28
3192,2397,15732476,Ifeanyichukwu,600,France,Female,27,3,0.0,2,0,1,125698.97
3193,1007,15739189,Johnson,561,Spain,Female,33,6,0.0,2,1,0,45261.47
3195,4627,15622321,Golubova,506,France,Female,32,3,0.0,1,1,1,80823.02
3196,1375,15774738,Campa,632,France,Male,44,3,107764.75,1,1,0,185667.72
3198,8251,15688865,Wade,850,France,Female,35,9,0.0,2,0,0,25329.48
3200,129,15575492,Kennedy,828,France,Female,41,7,0.0,2,1,0,171378.77
3201,2227,15750808,Ma,790,Spain,Male,46,2,131365.37,2,1,1,180290.68
3203,55,15569590,Yoo,601,Germany,Male,42,1,98495.72,1,1,0,40014.76
3204,5954,15696141,Kruglov,516,Spain,Female,31,7,0.0,1,1,0,47018.75
3205,5121,15701176,Brown,663,France,Male,26,5,141462.13,1,1,0,440.2
3206,7193,15644400,Anderson,709,France,Male,44,9,128601.98,1,1,0,117031.2
3207,4463,15676937,Nicholls,635,Spain,Female,32,8,0.0,2,1,1,19367.98
3208,5167,15694644,Wood,455,Spain,Female,43,6,0.0,1,1,1,81250.79
3209,6460,15632125,Blake,606,Germany,Male,45,5,63832.43,1,1,1,93707.8
3210,2872,15798824,Kennedy,671,Spain,Male,38,0,92674.94,2,1,0,3647.57
3211,1265,15732199,Gether,837,Spain,Male,31,9,104678.62,1,0,1,50972.6
3212,5767,15740846,Wei,556,France,Male,40,5,125909.85,1,1,1,95124.4
3213,1541,15605950,Onwuamaeze,530,Germany,Male,23,1,137060.88,2,1,1,165227.23
3214,7783,15595991,Hsiung,585,France,Male,54,8,87105.32,1,1,1,55346.14
3215,1046,15785980,Williford,588,Spain,Male,34,6,121132.26,2,1,0,86460.28
3217,5911,15700749,Powell,481,France,Female,39,6,0.0,1,1,1,24677.54
3218,9664,15607634,Cobb,606,Germany,Male,40,9,95293.86,2,0,1,96985.58
3219,6097,15738884,Hu,642,Germany,Male,41,4,157777.58,1,1,0,67484.6
3220,9674,15784148,Beneventi,643,France,Male,62,9,0.0,2,0,0,155870.82
3221,6746,15786454,Moore,552,Spain,Male,55,3,0.0,1,1,1,40333.94
3223,3503,15660505,Romani,735,Germany,Male,46,2,106344.95,1,1,0,114371.33
3224,5327,15650575,Payne,720,Spain,Female,59,6,0.0,2,1,1,160849.43
3225,2460,15756920,Genovesi,576,France,Male,63,9,70655.48,1,0,0,78955.8
3226,9053,15597949,Gilbert,768,Germany,Female,47,5,104552.61,1,1,0,48137.08
3228,9091,15813911,Hayes-Williams,809,France,Female,39,5,0.0,1,1,0,77705.75
3230,7780,15699225,Pirozzi,757,France,Male,46,0,0.0,2,1,0,37460.05
3231,4891,15797113,Bevan,552,Spain,Female,34,4,0.0,2,1,0,140286.69
3232,227,15774393,Ch'ien,694,France,Female,30,9,0.0,2,1,1,26960.31
3233,4705,15754113,Li,588,France,Female,35,0,0.0,2,1,1,155485.24
3234,8402,15663134,Uspenskaya,535,Spain,Male,58,1,0.0,2,1,1,11779.98
3235,2547,15755178,Ramos,660,France,Male,50,1,0.0,3,1,1,191849.15
3236,1107,15618182,Ndubueze,678,France,Female,38,2,0.0,2,0,0,115068.99
3237,6218,15670866,Chiu,693,France,Male,31,2,0.0,2,1,1,107759.31
3239,2055,15730868,Marshall,747,France,Male,41,5,0.0,2,1,1,22750.17
3240,7292,15611318,Kruglova,599,Spain,Male,33,4,51690.89,1,1,0,111622.76
3241,7442,15700549,Alvares,721,France,Male,54,5,0.0,2,1,1,4493.12
3244,9526,15699415,Lewis,618,France,Female,46,6,150213.71,1,1,0,120668.46
3246,277,15694456,Toscani,756,France,Male,62,3,0.0,1,1,1,11199.04
3248,2995,15710257,Matveyeva,625,France,Female,39,3,130786.92,1,0,1,121316.07
3249,4048,15656707,Ma,720,Spain,Male,21,2,123200.78,1,1,1,180712.28
3253,816,15619708,Harker,745,France,Male,25,5,157993.15,2,1,0,146041.45
3254,2005,15729970,Ugochukwu,684,Germany,Male,29,8,127269.75,1,0,1,79495.01
3255,3142,15769596,Yen,710,Germany,Female,24,2,110407.44,2,0,0,15832.43
3257,4137,15757952,Teng,651,France,Male,44,2,0.0,3,1,0,102530.35
3260,838,15589488,Ch'eng,686,Germany,Female,56,5,111642.08,1,1,1,80553.87
3261,7403,15632010,Chia,647,Spain,Male,33,7,121260.19,2,1,0,77216.48
3263,8494,15727619,Lock,753,Germany,Female,46,9,113909.69,3,1,0,92320.37
3266,5216,15701280,Romano,576,France,Male,24,3,0.0,1,0,1,78498.04
3267,6105,15750731,Trevisani,736,Germany,Male,50,9,116309.01,1,1,0,185360.4
3268,4796,15691387,Agafonova,483,France,Male,29,9,0.0,1,1,1,81634.45
3269,4936,15804862,Toscani,505,Germany,Male,43,6,127146.68,1,0,0,137565.87
3270,244,15596175,McIntosh,659,Germany,Male,67,6,117411.6,1,1,1,45071.09
3272,9485,15622370,Boyle,813,Germany,Male,30,1,116416.94,1,0,1,85808.22
3273,2059,15787655,Chu,707,France,Male,47,3,0.0,2,1,0,174303.29
3274,5020,15584113,Pratt,823,Germany,Female,53,4,124954.94,1,0,1,131259.6
3275,9389,15707138,Nagy,679,Spain,Male,39,5,0.0,2,1,1,100060.54
3276,998,15608114,Manfrin,587,Spain,Male,62,7,121286.27,1,0,1,6776.92
3277,3437,15735632,Williamson,571,France,Male,41,8,0.0,1,1,1,63736.17
3278,371,15611579,Sutherland,801,Spain,Male,42,4,141947.67,1,1,1,10598.29
3279,9851,15626012,Obidimkpa,459,France,Male,26,4,149879.66,1,0,0,50016.17
3280,3846,15736495,Jackson,712,France,Male,34,8,114088.32,1,1,0,92794.61
3281,5999,15644212,Han,644,Spain,Male,28,0,0.0,2,1,0,119419.37
3282,2259,15776631,Ma,466,France,Female,36,5,119540.15,1,0,1,80603.99
3283,5410,15690939,Howe,575,Spain,Male,28,7,0.0,1,1,1,10666.05
3285,5951,15806808,Hope,834,Germany,Female,57,8,112281.6,3,1,0,140225.14
3286,9901,15645896,Duncan,646,Germany,Male,39,6,121681.91,2,0,1,61793.47
3287,3398,15691624,Chidiebere,820,France,Male,33,2,132150.26,2,1,0,23067.97
3288,4925,15574868,Lowell,792,Germany,Male,36,5,115725.24,2,0,0,1871.25
3290,4214,15572145,Ashton,767,France,Female,34,8,0.0,2,1,0,94767.77
3291,9451,15784010,Williamson,666,Germany,Male,33,2,124125.26,1,1,0,81884.8
3292,7414,15604536,Vachon,850,Germany,Female,31,4,164672.66,1,0,1,61936.1
3293,5572,15708867,Niu,684,Spain,Female,38,3,134168.5,3,1,0,3966.5
3294,7764,15767064,Davide,614,Spain,Female,36,1,44054.84,1,1,1,73329.08
3295,8579,15707011,Morrison,495,France,Male,47,10,137682.68,1,1,0,71071.47
3296,3525,15700383,Uvarova,763,France,Female,35,7,115651.6,2,1,1,104706.29
3299,3842,15750778,Ponomarev,653,France,Female,60,2,120731.39,4,1,1,138160.11
3300,2587,15573242,Greene,691,France,Male,50,6,136953.47,1,1,1,2704.98
3301,6205,15766458,Tang,498,France,Male,33,1,198113.86,1,1,0,69664.35
3302,4027,15606641,Beggs,762,Germany,Male,56,10,100260.88,3,1,1,77142.42
3303,5563,15614361,Liao,620,Spain,Male,42,9,121490.05,1,1,1,29296.74
3304,6624,15610753,Cremonesi,581,France,Male,28,3,104367.5,1,1,1,29937.75
3305,6407,15637118,Burns,684,France,Male,33,4,140700.61,1,1,0,103557.93
3306,739,15661036,Davis,725,France,Male,46,6,0.0,2,1,0,161767.38
3307,6892,15760865,Fan,754,Germany,Female,48,7,141819.02,1,1,0,93550.53
3308,2819,15806837,Nnaife,669,France,Male,37,4,0.0,1,1,0,132540.33
3309,7167,15699238,Craig,618,Spain,Female,40,8,0.0,2,1,0,80204.38
3310,7376,15638871,Ch'ang,639,France,Male,77,6,80926.02,2,1,1,55829.25
3311,6656,15703763,Sanderson,554,France,Male,44,7,85304.27,1,1,1,58076.52
3312,4348,15645271,Radcliffe-Brown,615,Germany,Male,24,8,108528.07,2,0,0,179488.41
3313,8351,15709531,Harding,556,France,Male,38,2,114756.14,1,1,0,193214.05
3314,5982,15801296,Farber,634,Germany,Female,37,7,143258.85,2,1,0,192721.98
3315,8420,15775809,Holloway,677,Germany,Female,26,6,98723.67,1,0,1,151146.67
3316,7435,15687527,Yobachukwu,638,Spain,Male,35,1,0.0,2,1,0,165370.66
3318,9747,15782550,Ma,490,Germany,Female,41,0,139659.04,1,1,1,176254.12
3319,2664,15717898,Bruce,542,Spain,Male,32,2,131945.94,1,0,1,159737.56
3320,757,15637979,Fuller,664,Germany,Female,36,2,127160.78,2,1,0,78140.75
3321,2928,15669656,Macdonald,632,France,Male,32,6,111589.33,1,1,1,170382.99
3322,5163,15763922,Alexandrov,608,France,Male,31,7,79962.92,2,1,0,60901.72
3323,7813,15695280,Hung,532,Germany,Male,24,8,142755.25,1,0,0,34231.48
3324,2991,15809823,Thurgood,491,Germany,Male,19,2,125860.2,1,0,0,129690.5
3327,6925,15799924,Sanchez,668,Spain,Male,43,1,147167.25,1,0,0,141679.73
3328,4373,15730137,Udegbulam,628,France,Male,31,0,88421.81,1,0,0,72350.47
3329,1057,15798521,Tai,675,Spain,Male,33,3,0.0,2,1,0,45348.08
3330,8916,15804962,Nnaife,606,France,Male,36,1,155655.46,1,1,1,192387.51
3332,8392,15579074,Obiajulu,619,Germany,Male,38,10,84651.79,1,1,1,184754.26
3333,1106,15624293,Mironova,514,France,Female,46,3,106511.85,1,1,0,55072.32
3334,4015,15597914,Evdokimov,641,Germany,Female,51,2,117306.69,4,1,1,26912.72
3335,9407,15743760,Davidson,850,France,Male,31,6,131996.66,2,1,1,178747.43
3336,2658,15737782,Brazenor,562,France,Male,29,9,0.0,1,1,1,25858.68
3338,7598,15576680,Stevenson,736,France,Male,29,4,0.0,2,0,0,51705.01
3339,6210,15714062,Millar,690,France,Female,40,9,77641.99,1,0,0,189051.59
3340,890,15600462,Barwell,542,France,Female,43,8,145618.37,1,0,1,10350.74
3342,9031,15799635,Arbour,577,Spain,Male,51,2,108867.0,1,0,0,140800.66
3343,5140,15703728,Chieloka,700,Spain,Male,47,4,0.0,1,1,0,121798.52
3344,6347,15814468,Wei,551,Germany,Male,50,1,121399.98,1,0,1,84508.44
3345,2069,15629338,Collingridge de Tourcey,658,Spain,Female,31,2,36566.96,1,1,0,103644.98
3346,6012,15783007,Parker,520,Germany,Female,45,1,123086.39,1,1,1,41042.4
3347,2886,15716024,Dennis,660,Spain,Male,42,5,0.0,2,1,0,115509.59
3348,550,15600651,Ijendu,749,France,Male,24,1,0.0,3,1,1,47911.03
3349,7750,15781619,Stevenson,785,France,Female,38,1,0.0,1,1,0,134964.85
3350,1276,15683195,Ubanwa,719,France,Male,32,9,146605.27,1,1,1,77119.45
3351,7727,15757617,Lewis,735,France,Male,55,6,134140.68,1,1,0,2267.88
3352,3466,15763704,Docherty,692,Germany,Female,43,2,69014.49,2,0,0,164621.43
3353,3219,15774872,Joslin,663,France,Male,36,10,0.0,2,1,0,136349.55
3354,3778,15697127,Monaldo,543,France,Female,31,2,147674.26,1,1,1,16658.76
3355,289,15727556,O'Donnell,744,Spain,Female,26,5,166297.89,1,1,1,181694.44
3356,83,15641732,Mills,543,France,Female,36,3,0.0,2,0,0,26019.59
3357,8296,15617304,Ershova,722,France,Male,40,6,0.0,2,1,1,111893.09
3359,5559,15645355,Macleod,677,Germany,Male,34,3,126729.41,1,1,1,26106.39
3360,1095,15621687,Mackay,813,France,Male,34,0,0.0,2,1,0,43169.15
3361,9545,15728043,Udinese,648,Germany,Female,37,7,138503.51,2,1,0,57215.85
3362,7538,15773776,Ho,655,France,Female,38,6,0.0,1,1,1,188639.28
3363,4446,15736413,Hall,739,France,Male,29,1,0.0,2,1,1,164484.78
3364,8899,15760427,Cameron,850,France,Male,40,6,124788.18,1,1,0,65612.12
3365,9060,15728608,Walker,688,Germany,Female,34,9,91025.58,2,0,1,163783.0
3366,4417,15743893,Alexeyeva,471,France,Male,42,3,164951.56,1,1,0,190531.77
3367,4704,15686812,Jones,692,Spain,Female,44,8,0.0,1,0,1,159069.37
3368,164,15680772,Hu,721,Spain,Female,36,2,0.0,2,1,1,106977.8
3369,4914,15733447,Gay,562,France,Female,51,1,124662.54,1,1,1,65390.46
3370,5443,15660417,Lambert,613,Germany,Female,43,10,120481.69,1,0,0,94875.03
3373,5874,15643158,Chiganu,598,France,Female,40,9,0.0,1,1,0,68462.59
3374,5879,15692918,Hsing,604,Germany,Male,36,10,113546.3,1,1,1,134875.37
3375,569,15795564,Moretti,737,Germany,Male,31,5,121192.22,2,1,1,74890.58
3378,3764,15773868,Belov,653,Germany,Female,37,3,125734.2,2,1,0,134625.09
3380,8331,15707974,Anayochukwu,815,Spain,Female,38,2,48387.0,1,1,0,184796.84
3382,5749,15678412,Nwankwo,645,France,Female,45,8,85325.93,1,0,0,22558.74
3383,1302,15800856,Ewen,643,Spain,Male,34,3,83132.09,1,1,1,21360.88
3384,8429,15566735,Obialo,548,Germany,Female,36,2,108913.84,2,1,1,140460.01
3385,3730,15697702,Lord,730,Spain,Male,29,2,0.0,2,1,0,14174.09
3387,9879,15770041,Manna,728,Spain,Female,43,8,128412.61,1,0,1,139024.31
3389,8193,15587712,Chimaijem,589,France,Male,36,8,114435.47,1,1,0,26955.72
3390,9734,15789413,Fitzgerald,733,France,Male,64,3,0.0,2,1,1,75272.63
3392,9723,15696588,Lung,679,France,Female,36,3,0.0,2,1,1,2243.41
3393,9299,15648047,Williamson,742,Germany,Male,27,5,190125.43,2,0,0,21793.59
3394,8537,15676576,Stephenson,646,France,Female,43,8,143061.88,1,1,0,61937.6
3395,7570,15642448,Onyemauchechukwu,656,Spain,Male,28,8,120047.77,1,1,1,137173.39
3396,1676,15658459,Bates,784,Spain,Male,33,10,0.0,2,1,0,162022.47
3397,9772,15771323,Panicucci,480,Spain,Male,39,5,121626.9,1,1,1,82438.13
3398,9178,15770548,Lucchese,453,Germany,Female,28,3,139986.65,1,1,0,136846.75
3399,8472,15612478,Somadina,525,France,Male,51,10,0.0,3,1,0,171045.35
3400,2381,15654463,Moore,841,France,Male,34,4,0.0,2,1,0,141582.66
3401,9982,15672754,Burbidge,498,Germany,Male,42,3,152039.7,1,1,1,53445.17
3402,7482,15778589,Collier,626,France,Male,34,7,113014.7,2,1,1,56646.28
3403,7739,15768746,McLean,561,France,Male,33,6,0.0,2,0,0,173680.39
3404,7055,15682860,Lo,769,Spain,Male,38,6,0.0,2,0,0,104393.78
3405,3157,15569641,Sung,692,Germany,Female,41,8,130701.29,1,1,0,59354.24
3406,1306,15800434,Burgess,811,Germany,Male,52,10,76915.4,1,0,0,146359.81
3407,7033,15583680,White,615,Spain,Male,41,4,0.0,1,0,1,149278.96
3408,9796,15738980,Yobanna,506,France,Male,43,2,0.0,2,1,0,105568.6
3409,9443,15606552,Akabueze,741,France,Male,37,9,105261.76,2,1,1,149503.54
3410,5117,15649536,Wong,741,Germany,Male,38,4,128015.83,1,1,0,58440.43
3411,2619,15724834,Wilson,498,France,Female,30,1,0.0,2,0,0,135795.53
3412,6239,15589437,Lu,466,France,Male,26,3,156815.71,1,1,1,137476.09
3413,5609,15605113,Sutherland,518,France,Female,27,1,133801.49,1,1,1,143315.57
3416,628,15605447,Palermo,752,France,Male,49,2,78653.84,1,1,0,7698.6
3417,2986,15631912,T'ao,840,France,Male,30,8,136291.71,1,1,0,54113.38
3418,1129,15750258,Ann,675,France,Female,32,2,155663.31,1,1,0,97658.66
3420,4259,15796167,Flores,782,Germany,Male,35,7,98556.89,2,1,0,117644.36
3421,8093,15663770,Doyle,802,France,Male,38,1,142557.11,1,1,1,172497.73
3423,3081,15694288,Cawthorne,468,Spain,Male,28,3,0.0,2,1,0,170661.02
3424,6958,15802274,Waters,686,France,Female,44,7,55053.62,1,1,0,181757.19
3425,9934,15765375,Butusov,797,France,Female,46,8,0.0,1,0,0,162668.33
3426,6610,15766047,Sukhorukova,748,France,Female,41,2,91621.69,1,1,1,71139.31
3428,2965,15679760,Slattery,721,France,Male,46,1,115764.32,2,0,0,102950.79
3429,1908,15810786,O'Toole,620,France,Female,67,3,0.0,2,1,1,43486.73
3430,4437,15664498,Golovanov,508,France,Male,26,7,205962.0,1,1,0,156424.4
3431,1295,15584363,Longstaff,824,France,Male,30,0,133634.02,1,1,1,162053.92
3433,4691,15681990,Palmerston,497,Germany,Male,24,6,111769.14,2,1,0,55859.27
3434,8266,15618562,Woodward,618,Germany,Female,40,0,140306.38,1,1,0,160618.61
3436,1038,15631054,Volkova,625,France,Female,24,1,0.0,2,1,1,180969.55
3439,1294,15687752,Griffin,641,France,Male,30,2,87505.47,2,0,1,7278.57
3440,2066,15581840,DeRose,626,France,Male,33,8,0.0,2,1,0,138504.28
3441,2039,15710743,Onwuamaeze,621,France,Male,47,0,0.0,1,1,1,133831.37
3442,4060,15691952,Fanucci,676,France,Male,37,10,106242.67,1,1,1,166678.28
3444,5580,15578073,Barker,686,Spain,Male,22,8,0.0,2,0,0,142331.85
3445,2371,15650258,Sinclair,479,France,Female,35,2,113090.4,1,1,0,195649.79
3446,8017,15759555,Murphy,569,Spain,Male,41,2,0.0,2,1,0,134272.57
3448,4778,15619801,Batty,548,France,Female,33,1,80107.83,2,0,1,82245.67
3450,7641,15572361,Chill,790,Germany,Female,34,2,164011.48,1,1,0,199420.41
3451,1606,15640865,Romano,636,Germany,Female,31,9,80844.69,2,1,1,74641.9
3452,8061,15776596,Ferri,730,Spain,Female,39,6,140094.59,1,1,0,172450.04
3453,2932,15776733,Wilson,638,Germany,Female,37,7,124513.66,2,1,0,158610.89
3454,5355,15795738,Owens,789,France,Male,31,4,175477.15,1,1,1,172832.9
3455,427,15652883,Chung,492,Germany,Male,39,10,124576.65,2,1,0,148584.61
3456,8638,15632967,Feng,520,France,Male,34,3,0.0,2,1,1,104703.96
3458,3657,15759284,Yeh,750,France,Female,37,6,0.0,1,1,1,117948.0
3459,9898,15810563,Ho,678,Spain,Female,61,8,0.0,2,1,1,159938.82
3460,1264,15726557,Lai,638,France,Female,42,7,165679.92,1,0,0,32916.29
3461,3171,15791373,Chikezie,850,Germany,Female,35,2,80931.75,1,0,0,12639.67
3462,8872,15699524,Howells,466,France,Female,30,3,0.0,1,1,0,193984.6
3463,5417,15809830,Belisario,630,France,Male,50,8,0.0,2,0,1,79377.45
3464,2630,15711789,Davey,768,Spain,Female,42,3,0.0,1,0,0,161242.99
3465,2747,15655794,Hanna,620,France,Male,36,8,0.0,2,1,1,145937.99
3466,4110,15807768,Cohn,702,Germany,Male,28,1,103033.83,1,1,1,40321.87
3470,649,15633064,Stonebraker,438,France,Female,36,4,0.0,2,1,0,64420.5
3472,2001,15613656,Lombardi,842,France,Male,58,1,63492.94,1,1,1,83172.19
3473,2634,15766776,Sal,576,France,Male,41,1,0.0,1,1,1,188274.6
3474,3218,15623502,Morrison,598,Spain,Female,56,4,98365.33,1,1,1,44251.33
3475,4398,15743478,Johnson,659,Germany,Male,39,8,52106.33,2,1,1,107964.36
3480,7048,15731586,Lai,785,Spain,Female,31,2,121691.54,2,0,0,81778.72
3481,5965,15802220,Ikenna,599,Spain,Male,35,6,137102.65,1,0,0,76870.81
3482,8573,15611223,Ko,752,Germany,Female,38,10,101648.5,2,1,0,172001.44
3483,2488,15651140,Doherty,710,France,Female,32,3,0.0,1,1,0,94790.34
3484,3009,15665416,Ferri,779,France,Male,62,10,119096.55,1,0,1,116977.89
3485,590,15591047,Ma,519,Spain,Female,47,6,157296.02,2,0,0,147278.43
3486,2311,15569222,Mendes,781,France,Male,32,6,147107.91,1,1,1,40066.95
3487,1647,15651533,Brown,570,Germany,Female,50,5,129293.74,1,1,0,177805.44
3491,7812,15687852,Vinogradoff,611,France,Male,30,2,104145.65,1,0,0,159629.64
3492,6526,15598157,Onyeorulu,728,France,Male,34,4,106328.08,1,1,0,88680.65
3493,9605,15687363,McMillan,770,France,Male,31,3,155047.56,2,1,1,186064.34
3494,6317,15765643,Hamilton,725,France,Male,37,6,124348.38,2,0,1,176984.34
3495,3926,15701206,Torreggiani,566,Spain,Male,44,5,0.0,2,1,0,66462.79
3496,2279,15582960,Short,473,France,Female,33,5,125827.43,1,0,1,145698.73
3497,2807,15787529,Gray,592,Spain,Male,38,0,0.0,1,1,0,65986.48
