,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1890,571,15728505,Ts'ao,601,France,Male,44,1,100486.18,2,1,1,62678.53,0
1891,7053,15681755,Dennys,605,France,Female,32,5,0.0,2,1,1,42135.28,0
1892,2225,15691723,Chukwudi,631,Spain,Male,55,9,99685.06,1,1,0,114474.98,0
1893,171,15587562,Hawkins,484,France,Female,29,4,130114.39,1,1,0,164017.89,0
1894,4438,15779522,Efimov,736,France,Female,24,0,0.0,2,1,0,109355.73,1
1895,2775,15650034,Kudryashova,564,France,Female,28,1,0.0,1,1,1,162428.05,0
1896,3639,15684367,Chigbogu,555,Spain,Male,27,5,0.0,2,0,0,96398.51,0
1897,7203,15671014,Zhdanova,573,Spain,Female,72,8,98765.84,1,1,1,96015.53,0
1898,6098,15615050,Savage,575,Germany,Male,47,9,107915.94,2,1,1,63452.18,1
1899,4782,15804131,Farmer,850,Spain,Female,53,7,65407.16,2,0,0,182633.63,1
1900,4775,15640421,Conway,811,France,Female,35,7,0.0,1,1,1,178.19,0
1901,7399,15577771,Akabueze,453,Germany,Female,40,1,111524.49,1,1,1,120373.84,1
1902,874,15803764,Stanley,561,France,Male,28,7,0.0,2,1,0,7797.01,0
1903,3174,15727467,Mellor,485,France,Female,27,3,0.0,2,1,0,141449.86,0
1904,6448,15614834,Long,619,Spain,Female,31,3,141751.82,1,0,1,61531.86,0
1905,384,15622993,Boyd,709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0
1906,3319,15625126,Duncan,629,France,Female,40,6,0.0,2,1,1,139356.3,0
1907,5287,15690540,Gearheart,684,Spain,Female,41,1,134177.06,1,0,0,177506.66,0
1908,6816,15795571,Patterson,606,Spain,Male,36,0,94153.56,1,0,1,120138.27,0
1909,5575,15764073,Arcuri,503,Spain,Female,36,9,0.0,2,1,1,16274.67,0
1910,2031,15746190,Payton,624,Spain,Female,28,2,0.0,2,0,1,104353.26,0
1911,6048,15790247,Sims,536,Spain,Male,40,9,0.0,2,1,1,11959.03,0
1912,4852,15618239,Neumann,530,France,Female,48,0,0.0,1,1,0,85081.09,0
1913,2206,15812982,Francis,509,Spain,Male,38,2,0.0,1,0,0,168460.12,0
1914,8258,15738018,Johnston,571,France,Male,40,5,0.0,2,0,0,72849.29,0
1915,8522,15579207,Watkins,545,France,Male,37,3,91184.01,1,1,0,105476.65,0
1916,4704,15686812,Jones,692,Spain,Female,44,8,0.0,1,0,1,159069.37,0
1917,936,15675316,Avdeeva,619,France,Female,38,3,0.0,2,0,1,116467.35,0
1918,7644,15632669,Rees,722,Spain,Female,32,4,0.0,2,1,1,113666.48,0
1919,5432,15582951,Crawford,696,France,Female,25,8,126442.59,1,1,0,121904.44,0
1920,803,15681554,Alley,614,Germany,Female,31,7,120599.38,2,1,1,46163.44,0
1921,219,15659366,Shih,807,France,Male,43,1,105799.32,2,1,0,34888.04,1
1922,5621,15752409,Grant,553,France,Male,31,6,0.0,2,0,0,124596.63,0
1923,3007,15720943,Pirozzi,747,France,Female,45,1,114959.12,1,1,0,189362.39,1
1924,9511,15735849,Kanayochukwu,617,France,Female,26,2,165947.99,2,0,1,168834.38,0
1925,5038,15814923,Sullivan,606,Spain,Male,38,7,128578.52,1,1,1,193878.51,0
1926,472,15683625,Hare,703,France,Male,37,1,149762.08,1,1,0,20629.4,1
1927,4134,15667602,Cheng,704,Spain,Male,33,3,0.0,2,1,0,73018.74,0
1928,745,15670755,Shaw,650,France,Male,60,8,0.0,2,1,1,102925.76,0
1929,5527,15774382,Longo,579,Germany,Male,49,4,169377.31,1,1,1,123535.05,0
1930,3166,15581282,Lucchese,651,France,Female,39,6,0.0,1,1,0,24176.44,0
1931,8864,15781129,Montgomery,687,Spain,Male,38,8,69434.4,2,1,1,66580.13,1
1932,5914,15639530,Buda,679,Spain,Male,42,2,0.0,1,1,1,168294.27,0
1933,3730,15697702,Lord,730,Spain,Male,29,2,0.0,2,1,0,14174.09,0
1934,1173,15697789,Li Fonti,647,Germany,Female,43,3,122717.53,2,1,1,87000.39,0
1935,4368,15675854,Douglas,573,Spain,Male,50,0,159304.07,1,0,1,155915.24,1
1936,4090,15596979,Fang,662,France,Female,47,6,0.0,2,1,1,129392.75,0
1937,9357,15734711,Loggia,373,France,Male,42,7,0.0,1,1,0,77786.37,1
1938,2464,15641136,Davison,629,France,Male,32,2,0.0,2,0,1,77965.44,0
1939,3642,15613623,Tilley,640,Spain,Male,62,3,0.0,1,1,1,101663.47,0
1940,7575,15778345,Stevens,749,France,Female,33,1,74385.98,1,1,0,20164.47,0
1941,7431,15754578,Okeke,606,France,Female,35,0,135984.15,2,1,0,186778.89,0
1942,31,15589475,Azikiwe,591,Spain,Female,39,3,0.0,3,1,0,140469.38,1
1943,2977,15667265,Cavenagh,729,France,Male,39,4,121404.64,1,1,1,159618.17,0
1944,675,15642394,He,529,Spain,Male,35,5,0.0,2,1,1,187288.5,0
1945,639,15588350,McIntyre,744,France,Female,43,10,147832.15,1,0,1,24234.11,0
1946,5376,15705352,Yang,686,Spain,Male,38,7,111484.88,1,1,1,76076.2,0
1947,3574,15791988,Chinomso,670,France,Male,68,4,0.0,2,1,1,11426.7,0
1948,778,15628936,Archer,692,Spain,Male,28,9,118945.09,1,0,0,16064.25,1
1949,1474,15594862,Aleksandrova,552,France,Male,36,8,0.0,2,0,0,132547.02,0
1950,9163,15606097,Zakharov,665,Germany,Male,63,7,104469.58,1,1,1,25165.36,1
1951,5830,15794266,Cross,559,France,Male,32,9,145303.52,1,1,0,103560.98,0
1952,4938,15625632,Philip,577,France,Male,36,3,121092.47,2,0,1,143783.46,0
1953,5000,15710408,Cunningham,584,Spain,Female,38,3,0.0,2,1,1,4525.4,0
1954,4131,15731669,Szabados,554,France,Male,39,2,129709.62,1,1,0,173197.12,0
1955,1454,15714227,Kelly,672,France,Female,53,7,0.0,1,1,1,136910.18,0
1956,9442,15702656,Yobachi,651,France,Female,33,1,96834.78,1,1,0,108764.69,0
1957,7669,15611794,Galloway,526,Germany,Male,61,6,133845.28,2,1,1,45180.8,0
1958,4472,15642824,Onyekaozulu,826,Spain,Female,56,8,174506.1,2,0,1,161802.82,1
1959,1464,15669293,Hovell,517,France,Male,37,5,113308.84,1,0,1,31517.16,0
1960,7247,15728010,Capon,485,France,Male,37,5,0.0,2,0,1,170226.47,0
1961,8529,15636353,Buchi,534,Spain,Male,35,4,0.0,2,0,0,9541.15,0
1962,6457,15755978,Tseng,606,France,Male,31,10,0.0,2,1,0,195209.4,0
1963,5719,15814519,Kamdibe,648,France,Female,37,7,0.0,2,1,0,194238.92,0
1964,1176,15721292,Atkins,719,Spain,Male,39,5,0.0,2,1,0,145759.7,0
1965,4338,15642160,Milanesi,850,France,Male,38,5,0.0,2,1,0,16491.64,0
1966,4413,15662626,Feng,666,France,Female,40,2,0.0,2,0,0,36371.27,0
1967,1607,15714080,Goliwe,566,Germany,Female,40,2,97001.36,2,1,0,154486.01,0
1968,5151,15614716,Okwudilichukwu,515,France,Female,37,0,196853.62,1,1,1,132770.11,0
1969,5810,15744109,Hartung,850,France,Male,32,4,0.0,1,1,1,180622.02,0
1970,515,15682048,Pisano,605,France,Female,51,3,136188.78,1,1,1,67110.59,1
1971,3675,15749693,Ugonnatubelum,658,France,Female,32,9,0.0,2,1,0,156774.75,0
1972,8215,15788920,Ch'ang,836,Germany,Female,32,4,109196.67,2,1,0,55218.02,0
1973,3365,15763544,Thompson,673,France,Male,47,1,0.0,2,0,0,108762.16,0
1974,8143,15752502,Cooke,615,France,Male,41,4,130385.82,1,0,1,130661.95,0
1975,17,15737452,Romeo,653,Germany,Male,58,1,132602.88,1,1,0,5097.67,1
1976,5188,15682421,Talbot,683,France,Female,30,2,0.0,2,0,1,100496.84,1
1977,4572,15761775,Myers,598,Germany,Male,20,8,180293.84,2,1,1,29552.7,0
1978,3208,15652400,Moss,667,Spain,Male,56,2,168883.08,1,0,1,18897.78,0
1979,1531,15640953,Bligh,611,France,Female,26,2,107508.93,2,1,1,120801.65,0
1980,6160,15627995,Angelo,756,Germany,Female,26,5,155143.52,1,0,1,135034.57,1
1981,8523,15619892,Page,644,Spain,Male,18,8,0.0,2,1,0,59172.42,0
1982,5138,15601594,Ifeanacho,698,France,Female,51,6,144237.91,4,1,0,157143.61,1
1983,6471,15616630,Tobenna,583,Germany,Female,41,5,77647.6,1,1,0,190429.52,0
1984,5117,15649536,Wong,741,Germany,Male,38,4,128015.83,1,1,0,58440.43,0
1985,361,15803716,West,706,Spain,Male,28,3,0.0,2,0,1,181543.67,0
1986,894,15772781,Ball,703,France,Female,51,3,0.0,3,1,1,77294.56,1
1987,630,15692463,Rahman,799,Spain,Female,28,3,142253.65,1,1,0,45042.56,0
1988,5905,15664270,Balsillie,692,Germany,Male,45,6,142084.04,4,1,0,188305.85,1
1989,9209,15744717,Duffy,726,France,Female,44,2,0.0,2,1,1,26733.86,0
1990,5189,15691910,Lu,663,Spain,Male,30,4,0.0,3,1,0,101371.05,0
1991,2955,15775562,Shoobridge,538,France,Female,33,5,0.0,2,1,0,126962.41,0
1992,7524,15733602,Rubin,814,Spain,Female,72,2,0.0,2,0,1,130853.03,0
1993,6630,15734365,Hsueh,579,France,Male,39,5,0.0,2,0,1,39891.84,0
1994,6429,15577423,Mosley,627,Germany,Female,39,5,124586.93,1,1,0,93132.61,1
1995,4056,15767129,Munz,452,France,Female,60,6,121730.49,1,1,1,142963.29,0
1996,9790,15814040,Munroe,610,France,Female,45,1,0.0,2,1,1,199657.46,0
1997,1481,15716822,Moen,646,France,Male,30,5,98014.74,1,1,1,12757.14,0
1998,3147,15730688,Yu,548,France,Female,28,8,116755.5,2,1,1,158585.17,1
1999,8383,15612594,Ifeanacho,599,Spain,Male,25,3,0.0,2,1,1,120790.02,0
2000,8712,15673995,Tu,516,Spain,Female,65,9,102541.1,1,1,0,181490.42,0
2001,551,15750141,Reichard,721,Germany,Female,36,3,65253.07,2,1,0,28737.78,0
2002,1037,15668958,Chatfield,521,France,Male,30,2,107316.09,1,1,0,64299.82,0
2003,5490,15703778,Hughes,728,France,Male,33,8,129907.63,1,0,1,36083.96,0
2004,2476,15661219,Trentino,627,France,Male,32,10,0.0,2,1,0,103287.62,0
2005,8225,15804937,Cambage,702,France,Male,50,3,0.0,2,0,0,94949.84,0
2006,1164,15600997,Demuth,747,Germany,Female,32,5,67495.04,2,0,1,77370.37,0
2007,8519,15677288,Geach,599,France,Male,50,3,121159.65,1,0,0,4033.39,1
2008,4723,15805671,Louis,648,France,Male,32,0,0.0,1,0,1,117323.31,0
2009,8983,15627971,Coates,504,France,Female,32,8,206663.75,1,0,0,16281.94,0
2010,1956,15779176,Dike,565,Germany,Female,58,3,108888.24,3,0,1,135875.51,1
2011,980,15642937,Padovesi,550,France,Female,46,7,0.0,2,1,0,130590.35,0
2012,9084,15711396,Henderson,427,Spain,Male,40,8,0.0,2,1,1,82870.75,0
2013,2129,15605835,Rice,743,France,Male,37,8,69143.91,2,0,1,105780.18,0
2014,6594,15581332,Pan,655,Germany,Female,30,1,83173.98,2,1,1,184259.6,0
2015,3627,15634968,Hsueh,789,Germany,Female,37,6,110689.07,1,1,1,71121.04,1
2016,6436,15754874,Nwoye,700,France,Male,26,4,119009.57,1,1,0,141926.43,0
2017,6888,15662641,Amadi,850,France,Male,19,8,0.0,1,1,1,68569.89,0
2018,9635,15580805,Marino,655,France,Male,27,10,0.0,2,1,0,51620.94,0
2019,3313,15605684,Phelan,664,France,Female,31,7,104158.84,1,1,0,134169.85,0
2020,5220,15625819,Arnold,625,France,Female,38,7,0.0,1,1,0,164804.02,0
2021,9677,15720924,Chijioke,585,France,Female,34,1,0.0,1,1,1,75503.6,0
2022,3852,15697597,Chiemenam,631,France,Male,26,1,149144.61,1,0,1,123697.95,0
2023,6640,15583076,Deleon,588,Germany,Male,41,6,106116.56,2,1,0,198766.61,0
2024,5506,15802466,Donaldson,534,France,Female,53,7,0.0,2,1,1,80619.17,0
2025,1054,15798348,Chukwuebuka,600,Spain,Female,50,6,94684.27,1,1,1,50488.91,0
2026,2685,15631927,Thomas,574,Spain,Female,28,7,0.0,2,0,0,185660.3,0
2027,412,15760431,Pino,850,France,Male,38,1,0.0,2,1,1,80006.65,0
2028,3971,15634310,Ko,509,France,Male,30,6,0.0,2,1,0,180598.86,0
2029,2431,15689351,Johnson,742,Germany,Female,41,4,92805.72,1,0,1,73743.95,1
2030,4397,15691119,Martin,721,Germany,Male,68,4,136525.99,1,0,0,175399.14,0
2031,4683,15568046,Izuchukwu,809,France,Male,24,7,109558.36,1,1,0,183515.13,0
2032,9098,15606901,Graham,728,France,Male,43,7,0.0,2,1,0,40023.7,0
2033,7156,15609070,Findlay,515,Germany,Male,45,7,120961.5,3,1,1,39288.11,1
2034,4360,15605425,Chia,545,Germany,Female,44,2,127536.44,1,1,0,108398.63,0
2035,6722,15715638,Ch'ang,824,Germany,Male,77,3,27517.15,2,0,1,2746.41,0
2036,7549,15658504,Chiawuotu,584,Germany,Female,62,9,137727.34,2,0,1,121102.9,0
2037,2418,15800845,Artemieva,732,Spain,Female,33,8,111379.55,1,1,1,45098.62,0
2038,3430,15674678,Bradley,731,Germany,Female,43,9,79120.27,1,0,0,548.52,1
2039,6468,15641782,Humphries,540,France,Female,31,7,0.0,1,0,1,183051.6,1
2040,4848,15624596,Trentini,534,France,Female,23,5,104822.45,1,0,1,160176.47,0
2041,8802,15606115,P'eng,510,France,Female,52,6,191665.21,1,1,1,131312.56,1
2042,3826,15762928,Venables,548,Spain,Male,44,8,0.0,1,1,0,16989.77,0
2043,7490,15789014,Scott,600,France,Female,26,6,108909.12,1,1,0,82547.01,0
2044,6109,15761076,Lei,507,France,Male,41,3,58820.32,2,1,1,138536.09,0
2045,8205,15570141,P'eng,724,France,Female,34,3,132352.69,1,1,0,80320.3,0
2046,3052,15619087,Taylor,762,France,Male,53,1,102520.37,1,1,1,170195.4,0
2047,9080,15730488,Richmond,516,Spain,Female,27,1,0.0,1,0,1,112311.15,0
2048,5172,15760849,Nwachukwu,537,France,Male,39,2,0.0,2,1,1,137651.6,0
2049,4063,15800083,Macdonald,559,France,Male,45,8,24043.45,1,0,1,169781.45,1
2050,2260,15762216,Barrera,686,France,Female,41,4,129553.76,2,1,0,187599.8,0
2051,6539,15604093,Neitenstein,546,France,Male,34,4,165363.31,2,1,1,25744.13,1
2052,184,15810845,T'ang,636,France,Male,42,2,0.0,2,1,1,55470.78,0
2053,7223,15694237,McEwan,744,Spain,Male,39,4,95161.75,1,1,0,19409.77,0
2054,2883,15685829,McKay,551,France,Male,37,3,0.0,2,1,1,50578.4,0
2055,9916,15813140,Taylor,543,Spain,Male,41,5,0.0,2,0,1,143980.29,0
2056,7506,15660528,Niu,659,Spain,Male,27,4,0.0,2,1,0,99341.87,0
2057,2099,15769216,Panicucci,601,France,Female,43,2,0.0,1,1,0,49713.87,1
2058,9860,15615430,Adams,678,Germany,Male,55,4,129646.91,1,1,1,184125.1,1
2059,1498,15694296,Chineze,631,France,Male,35,9,112392.45,2,1,0,24472.23,0
2060,1588,15789548,Giordano,592,France,Female,37,7,0.0,2,1,1,126726.33,0
2061,8157,15785576,Mayrhofer,434,Germany,Male,71,9,119496.87,1,1,0,125848.88,0
2062,4044,15698294,Royster,635,Spain,Male,31,1,0.0,2,1,0,135382.23,0
2063,3436,15719090,Osonduagwuike,676,Germany,Female,34,4,89437.03,1,1,1,189540.95,0
2064,3209,15717893,Briggs,607,Germany,Male,36,8,143421.74,1,1,0,97879.02,0
2065,594,15775153,Buchi,630,Spain,Male,32,4,82034.0,1,0,0,146326.45,0
2066,4286,15679968,Ting,623,France,Male,40,5,118788.57,1,1,0,192867.4,0
2067,2835,15649124,Fang,850,France,Male,30,9,121535.18,1,0,0,40313.47,0
2068,2913,15628972,Nebeolisa,699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1
2069,9649,15797190,Charlton,608,Germany,Female,40,7,96202.32,1,0,0,161154.85,0
2070,1721,15725024,Pope,805,Germany,Female,33,3,105663.56,2,0,1,33330.89,0
2071,812,15649992,Alexander,681,Spain,Male,65,7,134714.7,2,0,1,190419.81,0
2072,1357,15769005,Hayward,709,France,Male,49,4,154344.49,2,1,1,38794.57,0
2073,4293,15800287,Micco,706,Spain,Female,46,2,127660.46,2,1,0,150156.82,1
2074,9820,15813946,Duffy,637,Germany,Male,51,1,104682.83,1,1,0,55266.96,1
2075,7438,15591248,Chukwumaobim,628,France,Female,29,9,71996.29,1,1,1,34857.46,0
2076,5962,15762993,Trevisano,796,Spain,Male,32,5,102773.15,2,0,1,117832.88,0
2077,7790,15621466,Waters,606,Germany,Male,38,3,99897.53,1,0,0,37054.65,0
2078,1390,15684196,Aitken,627,France,Female,55,2,159441.27,1,1,0,100686.11,1
2079,5596,15616431,Chiu,608,France,Male,33,4,0.0,1,0,1,130474.03,0
2080,4801,15679810,Chapman,690,France,Male,39,6,0.0,2,1,0,160532.88,0
2081,7482,15778589,Collier,626,France,Male,34,7,113014.7,2,1,1,56646.28,0
2082,2887,15675328,Knight,449,France,Female,37,6,0.0,2,1,0,82176.48,0
2083,7075,15752139,Salter,682,Germany,Male,36,5,72373.62,2,1,0,36895.99,0
2084,8997,15578156,Anenechukwu,615,Spain,Male,32,5,138521.83,1,1,1,56897.1,0
2085,6918,15640418,Omeokachie,649,Germany,Female,41,4,115897.73,1,1,0,143544.48,0
2086,2521,15751561,Meng,498,Germany,Male,61,7,102453.26,1,1,0,187247.56,1
2087,9787,15609521,Chimaraoke,803,Germany,Male,34,4,142929.16,2,1,1,114869.56,0
2088,6548,15608760,Cox,656,France,Female,30,4,74323.2,1,1,1,22929.08,0
2089,2014,15742238,Dellucci,705,Germany,Male,35,4,136496.12,2,1,0,116672.02,0
2090,8301,15802625,Hardy,733,Germany,Male,48,7,85915.52,1,1,1,23860.5,0
2091,8569,15779496,Sykes,615,France,Male,64,0,81564.1,2,0,1,35896.09,0
2092,768,15677921,Bobrov,720,Germany,Male,60,9,115920.62,2,0,0,157552.08,1
2093,1726,15574879,Wright,631,Germany,Female,37,2,121801.72,2,0,1,23146.62,0
2094,7653,15569394,Bailey,704,France,Male,24,2,148197.15,2,1,0,182775.08,0
2095,2275,15808044,Ts'ui,580,France,Female,65,9,106804.26,3,1,0,107890.69,1
2096,6563,15797475,Brennan,720,France,Male,44,3,86102.27,1,1,0,180134.88,1
2097,1441,15796334,Chukwualuka,558,Germany,Male,39,10,144757.02,1,1,0,22878.16,1
2098,8186,15812356,Doherty,722,Germany,Female,40,6,89175.06,2,0,1,152883.95,0
2099,6455,15705899,Craig,597,Spain,Male,35,0,127510.99,1,1,1,155356.34,0
2100,224,15733247,Stevenson,850,France,Male,33,10,0.0,1,1,0,4861.72,1
2101,1453,15774882,Mazzanti,687,France,Female,35,3,99587.43,1,1,1,1713.1,1
2102,6129,15672016,Sabbatini,819,France,Male,35,1,0.0,2,0,1,3385.04,0
2103,4912,15691004,Yu,407,Spain,Male,37,1,0.0,1,1,1,49161.12,1
2104,7967,15750574,Lumholtz,677,Spain,Female,34,4,0.0,2,1,1,6175.53,0
2105,4041,15679075,Onyemere,701,France,Male,37,8,107798.85,1,1,0,16966.73,0
2106,9309,15728683,Lombardo,742,France,Male,27,0,0.0,2,0,1,131534.96,0
2107,7150,15699340,Okorie,680,France,Male,37,4,0.0,2,1,0,61240.87,0
2108,4319,15803685,Greco,673,Germany,Female,77,10,76510.52,2,0,1,59595.66,0
2109,9873,15648032,Young,588,Spain,Male,37,2,0.0,2,0,1,187816.59,0
2110,9282,15679966,Marsh,661,France,Female,31,3,133964.3,1,1,1,166187.1,0
2111,5417,15809830,Belisario,630,France,Male,50,8,0.0,2,0,1,79377.45,0
2112,6037,15687218,West,674,France,Female,27,4,79144.34,1,0,1,50743.83,0
2113,65,15592461,Jackson,603,Germany,Male,26,4,109166.37,1,1,1,92840.67,0
2114,5174,15705281,Burt,800,Spain,Male,38,9,0.0,1,1,0,78744.39,0
2115,5901,15569759,Rawling,583,France,Female,27,4,0.0,3,1,0,163113.41,0
2116,7164,15649379,Somayina,850,France,Female,46,3,0.0,2,1,1,187980.21,0
2117,2292,15778157,Murray,598,Spain,Male,27,8,90721.52,2,1,0,109296.18,0
2118,1867,15632575,Moore,559,France,Female,70,9,0.0,1,1,1,122996.76,0
2119,8228,15702434,Hsieh,850,France,Female,30,3,0.0,2,1,0,116692.8,0
2120,1181,15570326,Wilkins,621,France,Male,34,6,0.0,2,1,1,99128.13,0
2121,7694,15602043,Buccho,770,Germany,Female,46,5,141788.63,2,0,0,164967.21,0
2122,8496,15801436,K'ung,696,France,Male,42,4,0.0,1,0,0,126353.13,1
2123,2736,15791131,Chimaijem,551,Germany,Female,30,2,143340.44,1,1,0,145796.49,0
2124,7369,15751137,Lei,850,Germany,Female,36,3,169025.83,1,1,0,174235.06,0
2125,2599,15765812,Trevisani,587,Spain,Male,48,1,0.0,2,1,1,8908.0,0
2126,8777,15695383,Griffin,567,Spain,Male,44,9,0.0,2,1,0,87677.15,0
2127,9217,15701364,Doherty,724,France,Male,30,10,0.0,2,1,1,54265.55,0
2128,4887,15657468,Simmons,711,Germany,Female,53,5,123805.03,1,1,0,102428.51,0
2129,8589,15742809,Mironova,712,Spain,Female,29,7,77919.78,1,1,0,122547.58,0
2130,3516,15665340,Trevisano,584,Spain,Female,37,8,0.0,2,0,1,100835.19,0
2131,8209,15636551,Nixon,711,France,Female,29,3,130181.47,2,1,0,31811.44,0
2132,5675,15767598,Kent,540,Spain,Male,28,8,0.0,2,0,0,197588.32,0
2133,3280,15670615,Castiglione,652,Spain,Male,37,7,0.0,2,1,0,68789.93,0
2134,6329,15629545,Buckley,790,Spain,Female,41,7,109508.68,1,0,0,86776.38,0
2135,8506,15791535,Caraway,592,France,Male,28,5,137222.77,1,0,0,39608.58,0
2136,7807,15750410,Jordan,680,France,Female,25,4,123816.5,1,1,1,90162.35,0
2137,2716,15682547,Lucchese,649,France,Male,38,1,122214.0,1,0,1,88965.46,0
2138,5139,15589969,Capon,850,France,Male,34,6,0.0,1,0,1,52796.31,0
2139,4133,15737571,Matveyev,540,Spain,Female,28,6,84121.04,1,0,1,80698.54,0
2140,4092,15635097,Okeke,599,Germany,Male,39,2,188976.89,2,0,1,176142.09,0
2141,6985,15622631,H?,588,France,Male,44,8,154409.74,1,1,0,49324.03,1
2142,4789,15674932,Cameron,757,Spain,Female,44,9,0.0,2,1,0,177528.92,0
2143,322,15678910,Ts'ai,680,France,Female,30,8,141441.75,1,1,1,16278.97,0
2144,3286,15627220,Kang,735,Germany,Female,43,9,98807.45,1,0,0,184570.04,1
2145,9647,15603111,Muir,850,Spain,Male,71,10,69608.14,1,1,0,97893.4,1
2146,6290,15773276,Townsend,633,Spain,Male,63,4,114552.6,1,1,0,73856.28,1
2147,7999,15772482,Iloerika,829,Germany,Male,28,3,132405.52,3,1,0,104889.2,1
2148,3490,15809817,Ch'en,593,Spain,Male,43,10,0.0,2,0,0,53478.02,0
2149,3143,15586996,Azikiwe,697,France,Female,76,7,0.0,2,0,1,188772.45,0
2150,5503,15815690,Akabueze,614,Spain,Female,40,3,113348.5,1,1,1,77789.01,0
2151,4353,15765192,Jones,564,France,Male,26,7,84006.88,2,0,0,183490.99,0
2152,4863,15686780,Rogova,645,Spain,Female,55,1,133676.65,1,0,1,17095.49,0
2153,3428,15715079,Bold,465,France,Male,41,9,117221.15,1,1,0,168280.95,0
2154,3151,15795298,Olisaemeka,573,Germany,Female,35,9,206868.78,2,0,1,102986.15,0
2155,7371,15726167,Scott,655,France,Male,37,4,0.0,2,1,1,142415.97,0
2156,1159,15690007,Ts'ui,434,Germany,Female,58,9,125801.03,2,1,0,60891.8,1
2157,1042,15692317,Craig,722,France,Male,30,5,0.0,2,1,0,166376.54,0
2158,3367,15684010,Tuan,640,Germany,Female,74,2,116800.25,1,1,1,34130.43,0
2159,1782,15771636,Marshall,793,Spain,Female,36,0,0.0,1,0,0,148993.47,0
2160,1358,15746326,Fields,591,France,Male,43,3,0.0,2,0,1,198926.36,0
2161,3357,15713621,Mollison,687,Germany,Male,41,10,134318.21,2,1,1,198064.52,0
2162,5273,15587507,Feng,850,France,Male,47,6,0.0,1,1,0,187391.02,1
2163,7685,15808223,Lea,615,Spain,Male,41,1,126773.43,1,1,1,55551.26,0
2164,8422,15658258,Trejo,693,France,Male,43,6,128760.32,1,1,0,36342.79,0
2165,4585,15589666,Sorokina,595,France,Female,39,9,136422.41,1,1,1,151757.81,0
2166,4255,15592078,Davide,590,Germany,Female,27,8,123599.49,2,1,0,1676.92,0
2167,5949,15680112,Stewart,473,Germany,Female,35,7,131504.73,1,1,0,189560.43,0
2168,647,15730830,Dale,752,France,Female,30,3,0.0,2,1,1,104991.28,0
2169,9286,15713632,Ham,551,Spain,Female,48,5,95679.29,1,0,0,94978.1,0
2170,4084,15672640,Kambinachi,850,Spain,Female,45,4,114347.85,2,1,1,109089.04,0
2171,5471,15736124,Thompson,617,France,Male,25,1,102585.88,2,1,1,115387.4,0
2172,9828,15807312,Hsia,602,Spain,Male,33,5,0.0,2,0,1,64038.34,0
2173,1873,15706593,Ellis,850,Spain,Female,50,10,0.0,2,1,1,33741.84,0
2174,2788,15700487,Osonduagwuike,805,France,Male,46,6,118022.06,3,1,0,162643.15,1
2175,2109,15634949,Hay,593,Germany,Male,74,5,161434.36,2,1,1,65532.17,0
2176,1314,15576602,Lawrence,809,France,Male,38,3,0.0,2,1,1,80061.31,0
2177,2790,15747503,Hayward,705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1
2178,3092,15662901,Hu,656,France,Male,37,2,0.0,2,0,1,67840.81,0
2179,2217,15627484,Obielumani,686,France,Female,47,5,113328.93,1,1,0,124170.9,0
2180,2771,15693347,Gardener,676,France,Female,32,5,0.0,2,1,1,75465.41,0
2181,4636,15761024,Long,619,France,Female,33,2,167733.51,2,1,1,65222.48,0
2182,7121,15603683,Ofodile,796,Spain,Female,23,3,146584.19,2,0,0,125445.8,0
2183,9027,15807593,Berry,546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0
2184,6351,15799600,Coles,640,Germany,Male,48,1,111599.32,1,0,1,135995.58,0
2185,6087,15735025,Clark,535,Spain,Male,37,3,175534.78,2,1,1,9241.52,0
2186,8785,15590810,Fallaci,638,Germany,Female,41,9,144326.09,1,1,0,73979.85,1
2187,9690,15728005,Urban,698,France,Female,57,9,111359.55,2,1,0,105715.01,0
2188,5784,15727041,Fiorentini,624,France,Male,71,7,0.0,2,1,1,108841.83,0
2189,7580,15649101,Reeves,601,France,Male,40,10,127847.86,1,0,0,173245.68,0
2190,4570,15617082,Sanders,516,France,Male,33,7,115195.58,1,1,1,11205.5,0
2191,4022,15697100,Wright,772,Germany,Female,48,6,108736.52,1,1,0,184564.67,1
2192,9100,15768881,Saunders,738,France,Male,29,2,0.0,2,1,1,170421.13,0
2193,5775,15618245,Chukwumaobim,706,Germany,Male,31,1,117020.08,2,1,0,54439.53,0
2194,1397,15748797,Dale,636,Spain,Female,33,0,0.0,1,1,0,92277.47,1
2195,5364,15663410,Piccio,771,Spain,Male,51,5,135506.58,3,1,1,152479.64,1
